timestamp_ist,trade_date,expiry,spot,atm,pcr,max_pain,support,resistance,ce_oi_total,pe_oi_total,verdict
2026-09-25 09:15,2026-09-25,2026-09-29,23085.7,23100,0.72,23300,22000,24000,241678340,173337110,Leaning Bearish
2026-09-25 09:15,2026-09-25,2026-10-06,23085.7,23100,0.88,23250,22500,23300,21744385,19228820,Rangebound
2026-09-25 09:15,2026-09-25,2026-10-13,23085.7,23100,0.76,23300,22500,24000,3162315,2406495,Leaning Bearish
2026-09-25 09:20,2026-09-25,2026-09-29,23068.6,23050,0.75,23250,23000,24000,256071710,191877515,Leaning Bearish
2026-09-25 09:20,2026-09-25,2026-10-06,23068.6,23050,0.89,23250,23000,23500,22275175,19744205,Rangebound
2026-09-25 09:20,2026-09-25,2026-10-13,23068.6,23050,0.77,23300,22500,24000,3172000,2451800,Leaning Bearish
2026-09-25 09:25,2026-09-25,2026-09-29,23080.3,23100,0.78,23250,23000,24000,261198000,202467410,Leaning Bearish
2026-09-25 09:25,2026-09-25,2026-10-06,23080.3,23100,0.89,23200,22500,23500,22647820,20226310,Rangebound
2026-09-25 09:25,2026-09-25,2026-10-13,23080.3,23100,0.77,23300,22500,24000,3194165,2464605,Leaning Bearish
2026-09-25 09:30,2026-09-25,2026-09-29,23115.65,23100,0.8,23250,23000,24000,261109470,209633920,Leaning Bearish
2026-09-25 09:30,2026-09-25,2026-10-06,23115.65,23100,0.89,23200,22500,23500,22920820,20480785,Rangebound
2026-09-25 09:30,2026-09-25,2026-10-13,23115.65,23100,0.78,23300,22500,24000,3222180,2503410,Leaning Bearish
2026-09-25 09:35,2026-09-25,2026-09-29,23107.2,23100,0.81,23200,23000,24000,263512650,213190655,Rangebound
2026-09-25 09:35,2026-09-25,2026-10-13,23107.2,23100,0.79,23300,22500,24000,3244020,2576405,Leaning Bearish
2026-09-25 09:40,2026-09-25,2026-09-29,23068.0,23050,0.79,23200,23000,24000,267394255,212035030,Leaning Bearish
2026-09-25 09:40,2026-09-25,2026-10-06,23068.0,23050,0.9,23200,23000,23500,23653435,21177780,Rangebound
2026-09-25 09:40,2026-09-25,2026-10-13,23068.0,23050,0.79,23300,22500,24000,3268395,2584855,Leaning Bearish
